156 1031 150 2686 
156 4095 145 3077 
1356 188 151 2961 
1592 181 150 2998 
2091 188 149 3043 
157 1438 151 2932 
2039 188 150 3024 
152 1777 151 2982 
2004 171 150 3034 
1108 175 151 2943 
1195 171 150 1543 
1479 178 149 2981 
150 4095 147 282 
150 1751 149 3008 
152 1779 150 2994 
1052 176 150 2729 
1140 184 150 1328 
147 1737 150 2998 
144 1231 150 2895 
1799 181 150 3006 
1178 183 149 2927 
560 178 150 3168 
237 177 150 3168 
1245 187 151 2892 
1158 181 150 2861 
1290 185 149 2969 
904 171 150 3168 
1548 174 150 2976 
1503 188 149 2982 
1995 189 150 3039 
152 1691 150 2987 
644 4095 149 3063 
156 1776 150 2998 
248 4095 148 3074 
154 1161 150 2390 
152 1158 150 2843 
1984 183 149 1388 
153 1349 150 3168 
142 1346 150 2894 
154 1457 150 2939 
1475 189 150 2957 
1605 175 150 2971 
156 1740 150 2977 
152 1289 150 2896 
151 1239 150 2910 
152 1566 150 2964 
1015 173 150 2769 
1341 190 150 2983 
1600 190 151 2967 
1496 182 150 2977 
1360 190 150 2969 
733 173 150 2567 
2014 190 150 3023 
2019 190 150 3015 
155 1201 150 2800 
153 1204 150 2838 
142 170 150 2496 
144 707 151 3168 
2003 173 150 3024 
153 1146 150 2779 
2036 180 149 3019 
490 190 151 3168 
152 1715 150 2985 
152 1422 150 2921 
1900 188 150 3028 
1746 189 150 3008 
1646 182 149 2999 
2041 175 150 3015 
146 1667 149 2967 
1167 185 149 2905 
156 1488 150 2921 
1850 187 151 2999 
149 1666 150 2974 
1736 177 150 3015 
153 1702 150 2998 
1292 170 150 2936 
2018 188 150 3027 
141 1302 151 2958 
149 998 150 2881 
151 4095 150 3079 
1973 189 149 2992 
156 1058 150 2765 
1681 182 150 3014 
147 1250 151 2882 
1999 187 150 3028 
140 171 151 3079 
1649 189 149 2986 
558 171 151 3168 
1728 179 149 3010 
151 1763 150 3004 
156 1775 149 3012 
142 1075 150 2720 
1746 182 151 2987 
1872 189 150 2992 
1541 181 149 2974 
1502 170 150 732 
155 1356 150 2947 
156 1733 150 3014 
2041 178 149 3014 
1211 177 150 2914 
145 1559 149 2952 
1721 177 150 3028 
149 1555 149 3169 
153 1051 150 2926 
2118 181 150 3032 
1999 188 149 3028 
2019 177 150 3035 
151 1312 150 2931 
153 1707 150 2988 
1289 188 150 893 
1620 180 151 2989 
2035 178 150 3014 
1224 170 151 2951 
154 1889 151 3010 
1997 189 150 3005 
151 722 151 3168 
1680 178 150 3017 
153 353 151 3169 
155 1423 150 2949 
1348 190 150 2966 
2053 177 150 3021 
1621 170 150 3000 
152 392 150 3168 
1065 185 150 2815 
4095 4095 122 3095 
1333 180 150 2956 
1923 189 150 3004 
444 170 151 3168 
153 1267 149 2929 
1609 170 150 2372 
154 1751 150 2985 
1184 188 150 2826 
147 1269 150 2915 
151 1668 150 2987 
151 1840 149 3015 
1636 187 150 2977 
1314 184 150 2938 
2066 177 149 3026 
1302 171 150 2895 
142 1682 150 3009 
1277 188 150 2943 
157 1589 150 2973 
1070 186 150 2880 
1182 186 149 2936 
157 1873 151 3014 
2046 180 150 3028 
151 1185 150 2965 
2090 779 150 3010 
142 1136 150 2869 
2038 183 150 3020 
1545 188 150 2983 
152 1233 150 2923 
147 1602 151 2994 
1796 185 150 2825 
152 1725 151 2965 
2101 172 149 3017 
1173 180 150 2926 
145 1147 149 2743 
155 1711 150 2982 
1735 368 149 2998 
1897 170 150 3004 
1584 175 150 3030 
147 1643 150 902 
152 1385 150 2931 
700 4095 148 2553 
146 174 151 3047 
142 1101 150 2809 
2147 170 149 3030 
1253 179 150 2956 
1540 182 151 2976 
1191 187 150 2901 
143 1688 150 2967 
611 237 150 3168 
2015 185 150 3034 
1994 170 150 3008 
1881 188 150 3028 
1864 186 150 3017 
155 1348 150 2892 
154 1642 150 2963 
146 1253 150 2924 
152 1566 150 2911 
156 1671 151 255 
156 1206 150 2029 
1431 184 150 2986 
143 1361 149 2891 
157 1530 150 2952 
1511 171 151 2988 
152 1706 150 3001 
152 1317 150 2890 
1585 189 151 2998 
156 1489 150 2937 
1464 185 150 2970 
1976 183 150 2999 
1828 170 150 3012 
1698 171 150 1857 
152 1476 150 2958 
2099 165 133 3168 
1159 176 149 3168 
1855 189 149 3021 
550 171 158 3169 
916 189 150 2704 
151 1706 150 2958 
149 1482 151 2978 
2009 173 150 3001 
142 1710 150 2970 
2034 176 150 3023 
156 1432 151 2947 
142 1718 150 3006 
1312 184 150 2956 
1570 171 150 3168 
1484 174 150 2981 
2032 187 150 3019 
1290 176 150 2988 
145 1335 150 2950 
1445 179 177 3168 
141 987 149 4095 
1562 179 151 2955 
1538 235 150 3000 
152 328 150 3168 
148 894 149 2490 
2046 187 150 3028 
1267 178 149 2956 
1666 178 150 2994 
4095 4095 137 983 
1720 187 149 3012 
1532 179 150 3012 
1433 706 150 2984 
1078 190 150 2816 
149 2346 151 2808 
1256 187 150 2923 
1392 186 149 2956 
152 179 150 2634 
149 1751 150 2990 
152 1321 150 2888 
1964 178 150 3021 
2154 175 149 3020 
156 1763 151 3000 
2031 186 149 3043 
1361 182 150 2944 
1740 189 151 2987 
1477 185 150 2982 
1956 190 150 444 
1879 173 150 3017 
152 444 151 3169 
312 189 151 3168 
1956 189 150 3011 
154 188 150 1812 
1599 183 149 2997 
1879 172 150 3013 
2097 186 150 3029 
269 182 149 3169 
156 1868 150 3008 
156 1130 150 2924 
720 188 150 3169 
1467 189 149 2968 
1736 180 150 2999 
246 186 149 3169 
146 284 151 3169 
1833 176 149 2995 
1500 189 150 2959 
1851 184 150 3085 
1336 189 151 2912 
149 1676 151 2978 
149 1063 151 2809 
1502 189 149 2966 
1142 169 149 2778 
2090 173 151 3018 
151 1700 150 2330 
1752 183 150 3023 
1486 190 150 439 
156 1730 150 2980 
1564 188 150 2974 
145 1730 150 2968 
1502 177 149 2968 
151 1759 151 3030 
1447 187 150 2987 
1464 189 150 3002 
1348 184 150 2987 
147 1696 150 2551 
2058 202 149 1297 
152 886 149 3169 
1523 189 150 2999 
156 1694 150 3010 
148 1326 151 2890 
151 3544 160 3168 
2184 180 149 3040 
155 1128 149 2806 
152 1470 150 2924 
1581 186 150 3008 
147 1623 150 2947 
151 1239 150 2934 
142 280 149 3168 
1387 188 151 2971 
1014 176 150 4095 
1505 178 150 2932 
142 1840 151 2988 
1826 181 149 2998 
140 1744 150 2999 
142 1840 150 3015 
1925 177 151 3008 
1204 190 150 2841 
979 177 150 3168 
2061 180 150 3035 
1368 174 150 3168 
151 1640 150 2987 
1186 602 150 391 
143 1263 149 2865 
1612 174 150 2996 
988 172 150 2821 
1125 181 151 2847 
141 1737 150 2975 
151 1196 149 2800 
141 1101 150 2757 
155 1129 150 2785 
1988 188 150 3018 
805 176 151 3168 
155 1040 150 2760 
1246 176 151 2976 
149 1626 151 2967 
154 1670 151 2989 
2089 176 150 3036 
152 1813 150 3011 
146 1110 150 2810 
152 1472 151 2948 
2013 189 150 3018 
144 1312 150 2959 
237 3663 166 3169 
151 1801 151 3005 
146 1710 150 3017 
1734 174 150 2978 
2106 180 150 3024 
2018 189 150 3011 
155 1438 150 2984 
1182 190 151 1554 
1482 186 150 2997 
351 182 150 3169 
142 1415 150 2930 
1783 182 149 3014 
152 1189 150 2867 
147 1568 150 4095 
1535 171 150 1324 
496 184 151 3168 
153 4095 149 3062 
151 1747 151 3004 
2059 184 150 3035 
1287 189 150 2925 
153 1046 150 2838 
150 1367 150 2940 
155 1569 150 2949 
1573 190 150 2992 
1412 182 150 2935 
1315 176 151 2904 
1970 190 150 3025 
152 1656 151 2958 
1561 174 149 2994 
948 1999 162 3168 
2011 188 150 3029 
151 1478 150 2976 
549 1183 151 2824 
154 1599 150 2930 
1073 173 150 2766 
156 1664 151 2980 
141 1751 151 2979 
1548 170 151 2993 
1988 188 150 3010 
1478 189 151 2989 
1922 187 151 3044 
767 187 149 2496 
1434 180 151 2984 
154 1138 150 2804 
373 4095 120 3168 
1862 178 150 3020 
1305 604 151 2910 
151 1472 150 2948 
152 1510 150 2953 
1545 175 150 2969 
152 923 150 2648 
264 189 149 3168 
1265 174 150 2918 
156 1195 150 2818 
152 1113 150 2924 
145 1057 150 2807 
152 541 152 3169 
141 1218 150 2963 
1977 190 151 3022 
1545 177 150 4095 
152 1753 150 3000 
1034 189 149 2998 
1656 467 149 3013 
714 176 131 3169 
1214 175 150 2898 
152 181 150 1887 
152 1114 150 2866 
676 182 152 3169 
1999 190 150 3015 
153 1439 150 2979 
156 1681 149 2975 
